aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Age,35 to 44,0.231746931628289,10440
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Age,45 to 64,0.12035286560429,10441
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Age,65 or older,0.0133867645680505,10442
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Gender,Female,0.551603329647518,10443
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Gender,Male,0.430709354691139,10444
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Gender,Non-Binary,0.0129700851262411,10445
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Gender,Other,0.00107356075043506,10446
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Other Demographics,Gender,Prefer not to say,0.00364137093937715,10447
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Hispanic or Latine,Yes,0.285878935964225,10448
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Hispanic or Latine,No,0.7002696971094,10449
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Hispanic or Latine,Prefer not to say,0.0138536720298741,10450
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Race,American Indian or Alaska Native,0.0227519111792303,10451
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Access Mode,Access to First MBTA Service,The RIDE,0.00140749837861706,10452
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Race,Asian,0.130544288891796,10453
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Race,Black or African American,0.215358124147212,10454
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.593317543516203,10455
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Race,Middle Eastern or North African,0.0363124053756005,10456
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0.00400459804489636,10457
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Alternative Modes,Alternative Mode,Different MBTA Service,0.200342801175318,10458
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.0823836925562685,10459
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Fares,Reduced Fares,Student (S-Card or M7),0.0275966368296316,10460
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Alternative Modes,Alternative Mode,Drive Alone,0.243682664054848,10461
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Income,Household Income,130% to 200% of Area Median Income,0.0377564305570217,10462
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Vehicles,Usable Cars,2,0.171399079133317,10463
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.0561292154813734,10464
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Race,Other,0.0907389581503149,10465
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Income,Household Income,200% or more of Area Median Income,0.0159240456928623,10466
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Fares,Reduced Fares,Senior CharlieCard,0.0161811835134896,10467
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.465842311459354,10468
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Alternative Modes,Alternative Mode,Walk,0.263271302644466,10469
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.185504407443683,10470
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.100391772771792,10471
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Age,18 to 25,0.221862630065629,10472
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Fares,Reduced Fares,Youth Pass,0.00665829971782989,10473
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.0485553379040157,10474
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Vehicles,Usable Cars,3 or more,0.0301626169806774,10475
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Income,Household Income,Prefer not to say,0.109507403817548,10476
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.1728323237225,10477
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Age,26 to 34,0.325517576320212,10478
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Race,Prefer not to say,0.0394548700024299,10479
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Fares,Reduced Fares,Transportation Access Pass (TAP),0.0459991594932945,10480
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Alternative Modes,Alternative Mode,Other,0,10481
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Access Mode,Access to First MBTA Service,Walked,0.628453047491972,10482
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Income,Title VI Low-Income,Yes,0.791167342012242,10483
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.0953399819676244,10484
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Age,35 to 44,0.233353103738756,10485
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Age,45 to 64,0.136510351526404,10486
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Age,65 or older,0.0339900546264898,10487
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Gender,Female,0.560456843774507,10488
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Gender,Male,0.415611284179878,10489
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Gender,Non-Binary,0.0185961066026577,10490
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Gender,Other,0.00142113769004467,10491
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Other Demographics,Gender,Prefer not to say,0.00391246138448274,10492
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Hispanic or Latine,Yes,0.160720031382367,10493
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Hispanic or Latine,No,0.824659840708043,10494
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Hispanic or Latine,Prefer not to say,0.0146179240916965,10495
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Race,American Indian or Alaska Native,0.0135723944508439,10496
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Race,Asian,0.197767620922348,10497
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Race,Black or African American,0.230493357518166,10498
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Race,Middle Eastern or North African,0.0319505444853574,10499
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0,10500
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Race,White,0.482478698548257,10501
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Race,Other,0.0861290694863917,10502
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Race,Prefer not to say,0.0251893885781104,10503
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Title VI Minority,Yes,0.598584733929057,10504
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Race and Ethnicity,Title VI Minority,No,0.401415266070943,10505
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.0498962324564316,10506
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Frequency,5 days per week,0.385038626370449,10507
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.23111569920477,10508
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.115881253092144,10509
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.106213416318812,10510
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Frequency,Less than once per month,0.111852630812428,10511
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.548272175120564,10512
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.0748095599359358,10513
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.149144406141997,10514
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.150428795158807,10515
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.0773450636426958,10516
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Vehicles,Cars per Capita,0,0.40064481758996,10517
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.221421965771164,10518
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Vehicles,Cars per Capita,0.5,0.164239375846092,10519
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.0546388352694005,10520
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Vehicles,Cars per Capita,1 or more,0.134270117686129,10521
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Vehicles,Usable Cars,0,0.401582541757709,10522
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Vehicles,Usable Cars,1,0.363509201780931,10523
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Vehicles,Usable Cars,2,0.198981084466224,10524
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Vehicles,Usable Cars,3 or more,0.0359248864062314,10525
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Access Mode,Access to First MBTA Service,Walked,0.902065710855676,10526
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.0317818653493218,10527
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Access Mode,Access to First MBTA Service,Drove Alone,0.00338351571016573,10528
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.00560239550704439,10529
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.0294360347182933,10530
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.0263257392816239,10531
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Title VI Minority,Yes,0.62037912222859,10532
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Fares,Reduced Fares,Other Reduced or Free Fare,0.0125704353195784,10533
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Vehicles,Cars per Capita,0,0.433782634879025,10534
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Alternative Modes,Used Alternative Mode,No,0.883086976643044,10535
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Income,Title VI Low-Income,No,0.208832657987758,10536
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Income,Household Income,Less than 40% of Area Median Income,0.147973192325258,10537
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.251597057399601,10538
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Race and Ethnicity,Title VI Minority,No,0.37961839692971,10539
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Alternative Modes,Used Alternative Mode,Yes,0.116913023356956,10540
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.0551783553157884,10541
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.136078959632782,10542
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Other Demographics,Ability to Understand English,Always,0.825298990030061,10543
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Fares,Fare Product,Monthly Pass,0.422203001864803,10544
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Income,Household Income,30% to 60% of Area Median Income,0.263286911449936,10545
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Sullivan Square,Trip Purpose and Frequency,Frequency,5 days per week,0.43068518252617,10546
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Tufts Medical Center,Vehicles,Cars per Capita,0.5,0.162203171679242,10547
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Other Demographics,Ability to Understand English,Often,0.076540211880509,10548
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Alewife,Access Mode,Access to First MBTA Service,Drove Alone,0.100544571206037,10549
Reporting Group,Rapid Transit or Bus Rapid Transit - Orange Line,Wellington,Other Demographics,Ability to Understand English,Sometimes,0.0843660113756785,10550
Reporting Group,Rapid Transit or Bus Rapid Transit - Red Line,Andrew,Fares,Fare Product,Pay-as-you-go,0.361920554427737,10551
